"Date","ZAL","ES1438A","ES1480A","ES1396A","ES1992A","ES0691A","ES0692A","ES1148A","ES1679A","ES1856A","ES2090A","ES1453A","ES1929A","ES1903A","ES1910A","ES2011A","ES2012A","ES1684A","ES1231A","ES1891A","ES0584A","ES1262A","ES1018A","ES1551A","ES1814A","ES1817A","ES1126A","ES0971A","ES1339A","ES1815A","ES1773A","ES1899A","ES1122A","ES1123A","ES2109A","ES1124A","ES1208A","ES1666A","ES1312A","ES1812A","ES1125A","ES1135A","ES1642A","ES1397A","ES1923A","ES1816A","ES1999A","ES1347A","ES1778A","ES1275A","ES1311A","ES1851A","ES1348A","ES1982A","ES1225A","ES2034A","ES1215A","ES2017A","ES1930A","ES1948A","ES1855A","ES1854A","ES0010R","ES0014R"
"2023-01-04 16:00:00",31.7,50,51,28,39,47,31,57,51,41,19,63,35,39,20,57,26,29,52,72,66,83,40,32,59,70,42,46,15,NA,17,14,15,16,19,28,47,50,25,9,46,26,NA,48,12,41,54,10,6,68,11,39,13,1,38,15,35,10,1,1,8,NA,3.15,4.05
"2023-01-04 17:00:00",26.9,57,71,54,63,51,54,63,61,60,9,68,51,38,16,40,31,45,57,74,57,98,50,58,62,62,45,48,60,NA,38,23,10,15,32,25,70,48,44,8,47,29,NA,48,10,64,70,5,4,58,9,24,21,1,46,21,51,17,1,1,5,NA,3.26,8.41
"2023-01-04 18:00:00",27.3,69,71,65,61,56,57,72,66,49,6,73,75,43,19,38,17,37,50,60,57,73,57,60,75,58,44,56,59,NA,33,41,11,18,74,26,69,37,47,7,35,36,NA,38,15,77,53,5,2,57,9,25,26,1,43,21,48,9,2,1,3,NA,2.42,8.8
"2023-01-04 19:00:00",29.8,72,74,47,40,53,56,61,60,37,4,44,66,38,17,43,20,38,53,52,51,51,48,62,62,54,46,56,52,NA,30,42,12,18,75,24,59,30,41,6,30,38,NA,28,14,78,37,6,1,47,8,18,33,1,39,22,33,10,1,1,3,NA,2.52,5.38
"2023-01-04 20:00:00",29.9,66,72,49,45,47,63,43,57,44,3,43,61,41,17,49,29,36,50,57,46,47,57,54,53,49,46,52,42,NA,29,35,12,14,57,18,73,26,35,7,26,25,NA,18,21,70,37,5,2,38,7,13,26,1,33,17,21,20,1,2,3,NA,1.36,4.87
"2023-01-04 21:00:00",27.6,63,69,57,36,42,64,42,52,51,8,42,51,30,27,46,29,36,38,58,45,48,51,50,46,42,44,50,31,NA,21,27,10,10,46,16,63,20,28,5,24,26,NA,17,13,61,31,9,2,36,5,10,21,1,34,12,16,8,2,2,3,NA,0.52,4.37
"2023-01-04 22:00:00",27.3,58,65,58,47,40,54,43,49,42,7,44,45,33,13,37,27,33,37,52,40,37,31,43,44,39,39,47,21,NA,17,23,8,9,37,12,52,13,19,5,19,20,NA,12,14,52,28,6,3,29,4,6,18,1,32,11,13,5,1,2,4,NA,0.36,4.05
"2023-01-04 23:00:00",23.7,56,63,55,40,38,43,38,42,43,4,37,36,27,11,37,27,30,34,46,41,38,24,39,31,34,34,38,13,NA,12,16,7,8,32,9,42,13,24,4,14,19,NA,11,7,31,25,3,3,26,4,4,18,1,34,15,9,5,1,2,3,NA,0.54,4.4
"2023-01-05 00:00:00",25.8,49,58,48,29,35,42,32,42,35,5,31,29,27,7,36,21,28,25,37,35,23,21,33,29,29,32,36,11,NA,9,11,7,7,22,9,35,12,19,3,15,14,NA,8,6,16,19,3,2,22,3,3,15,1,29,15,7,4,1,2,4,NA,0.49,4.71
"2023-01-05 01:00:00",21.3,47,53,45,26,31,39,29,40,25,4,28,23,17,6,35,14,26,24,31,33,16,18,27,23,25,27,28,17,NA,8,12,6,6,20,7,35,9,12,3,11,11,NA,9,9,16,16,3,2,18,3,3,14,1,14,16,6,4,1,3,5,NA,0.51,5.79
"2023-01-05 02:00:00",21.8,47,50,41,17,27,40,29,35,20,3,32,22,14,6,32,13,24,23,30,27,17,14,26,21,25,25,27,7,NA,9,8,6,7,22,7,27,8,12,4,10,9,NA,8,10,15,17,3,2,17,3,2,13,1,15,17,6,3,1,3,5,NA,0.6,5.81
"2023-01-05 03:00:00",20.7,44,46,40,20,27,37,28,33,19,3,31,21,16,7,32,18,22,22,34,25,36,14,20,24,21,23,29,7,NA,7,10,6,9,15,7,18,9,15,10,9,12,NA,10,11,12,14,2,2,19,3,2,12,1,13,9,6,3,1,3,5,NA,0.51,5.47
"2023-01-05 04:00:00",20.7,44,47,36,27,26,36,24,34,22,2,26,26,33,8,33,18,19,20,37,28,48,23,22,27,21,24,31,12,NA,8,15,7,11,18,12,30,10,15,4,12,16,NA,10,11,14,14,2,2,25,2,2,13,1,11,9,7,5,1,2,4,NA,0.41,4.7
"2023-01-05 05:00:00",21.3,52,42,38,41,26,42,25,33,35,2,25,30,37,11,36,20,21,24,48,34,56,33,29,31,25,21,32,16,NA,10,22,7,15,34,18,36,25,30,3,13,20,NA,13,10,22,16,5,1,27,2,4,14,1,16,10,10,7,1,3,3,NA,0.45,4.85
"2023-01-05 06:00:00",21.8,59,50,42,52,29,47,30,35,46,2,32,33,45,14,33,28,23,25,58,42,82,48,39,37,29,23,35,35,NA,17,30,10,19,41,23,56,39,45,3,13,24,NA,13,16,55,18,7,1,30,2,7,14,1,20,11,21,9,1,3,5,NA,0.32,5.2
"2023-01-05 07:00:00",21.1,64,58,47,55,31,53,33,42,56,3,36,36,42,16,35,34,28,28,70,53,69,48,38,37,33,24,35,44,NA,21,31,16,26,54,22,72,57,46,6,14,28,NA,13,14,49,23,8,1,36,3,11,13,1,26,12,19,12,1,2,6,NA,0.98,5.39
"2023-01-05 08:00:00",22.5,70,70,48,70,36,44,33,52,45,19,35,34,47,17,35,34,25,27,70,49,74,39,49,32,49,31,31,22,NA,23,24,7,21,72,24,56,42,41,5,16,34,NA,18,19,54,30,6,1,40,2,9,13,1,25,11,18,17,1,2,7,NA,0.15,6.69
"2023-01-05 09:00:00",19.8,62,82,40,51,37,31,34,83,37,27,33,28,48,43,35,32,22,22,67,45,75,27,43,52,48,31,31,20,NA,23,22,7,10,62,21,35,38,35,19,23,35,NA,16,24,23,36,6,1,42,2,8,11,1,27,11,17,6,2,2,6,NA,0.17,6.61
"2023-01-05 10:00:00",22.3,70,93,45,44,37,27,28,76,47,10,26,33,46,31,36,27,11,19,66,34,78,32,34,73,37,25,32,12,NA,10,24,9,10,19,18,36,34,34,30,32,39,NA,17,20,27,42,1,1,44,2,12,10,1,26,11,13,5,1,1,6,NA,0.56,6.81
"2023-01-05 11:00:00",32.4,75,86,33,26,32,21,26,62,48,10,25,36,40,21,34,24,11,16,59,31,87,31,32,44,30,18,28,16,NA,12,27,14,13,7,19,13,27,8,17,41,38,NA,41,20,15,35,2,4,38,4,12,9,1,31,11,12,4,1,1,6,NA,0.41,5.39
"2023-01-05 12:00:00",36.7,77,73,21,6,42,14,27,54,12,3,22,39,33,19,30,18,11,19,45,22,66,29,25,35,25,22,28,10,NA,7,14,9,12,5,24,9,19,7,9,42,26,NA,47,19,23,42,1,7,42,4,13,5,1,31,12,11,2,1,1,5,NA,0.61,5.74
"2023-01-05 13:00:00",27.8,58,53,13,7,53,19,48,59,10,3,41,34,21,13,35,13,10,17,36,19,46,28,17,28,24,24,32,11,NA,11,7,6,8,6,19,10,19,5,10,31,15,NA,50,14,25,23,1,6,18,6,10,6,1,32,12,7,2,1,1,4,NA,0.55,5.91
"2023-01-05 14:00:00",31,42,37,22,22,47,22,44,41,13,11,65,21,22,10,32,23,10,17,37,19,50,28,14,24,19,20,31,5,NA,4,8,8,7,8,11,10,19,4,9,30,15,NA,48,7,38,25,1,7,21,7,13,2,1,33,13,8,2,1,1,3,NA,0.81,5.99
"2023-01-05 15:00:00",32.1,46,35,22,22,36,26,32,28,23,21,44,22,25,11,34,33,16,22,35,38,40,35,15,26,20,29,45,4,NA,3,5,9,11,11,17,15,25,6,8,33,20,NA,45,12,31,37,1,10,30,10,23,2,1,34,12,12,4,1,1,5,NA,0.55,6.36
"2023-01-05 16:00:00",28.4,46,43,28,35,42,29,39,32,36,19,55,21,35,19,54,51,43,51,59,66,80,61,36,45,44,40,48,8,NA,3,4,11,17,15,30,25,38,11,10,33,28,NA,59,19,40,55,1,17,47,12,28,15,1,37,13,17,12,1,1,7,NA,1.27,8.02
"2023-01-05 17:00:00",22.6,49,62,46,60,46,50,68,42,63,11,81,33,39,32,34,20,51,53,67,69,101,72,69,68,64,54,66,37,NA,7,16,13,17,33,31,48,57,22,9,36,32,NA,51,17,85,58,8,18,64,9,16,36,1,35,16,25,13,1,1,7,NA,2.65,13.36
"2023-01-05 18:00:00",21.4,69,59,66,29,55,62,80,70,39,8,84,65,54,23,30,11,33,52,55,58,96,73,58,71,69,53,74,58,NA,26,41,16,21,21,30,40,46,25,7,30,27,NA,40,11,83,65,14,15,53,7,22,35,1,27,22,32,12,1,1,6,NA,1.03,9.96
"2023-01-05 19:00:00",24.3,70,34,43,20,61,42,70,61,24,3,61,68,50,20,28,28,34,65,57,67,88,60,56,57,59,53,72,48,NA,23,37,20,16,51,27,45,55,45,5,31,25,NA,32,9,66,44,7,9,45,7,19,32,1,21,28,21,14,2,1,4,NA,0.99,7.8
"2023-01-05 20:00:00",22.3,47,36,73,25,61,33,61,65,10,3,41,67,40,19,54,30,30,55,61,54,85,55,61,53,51,52,59,35,NA,23,36,15,15,38,21,45,49,32,2,26,24,NA,26,11,59,43,5,6,42,7,14,26,1,20,22,14,9,2,1,3,NA,1.88,7.25
"2023-01-05 21:00:00",27.2,35,57,60,36,57,24,42,58,9,3,38,59,30,15,52,29,28,43,54,45,76,41,54,49,47,45,52,37,NA,28,30,15,14,32,22,51,48,24,3,27,19,NA,17,11,53,34,3,4,35,7,8,26,1,17,18,11,8,1,1,3,NA,3.81,6.85
"2023-01-05 22:00:00",24.6,35,60,66,36,51,25,32,64,7,1,26,52,39,11,52,25,25,33,52,42,58,23,50,44,38,33,46,34,NA,35,32,12,13,29,23,44,43,21,3,18,24,NA,13,14,37,31,2,3,32,12,11,19,1,14,13,9,7,1,1,4,NA,4.81,6.24
"2023-01-05 23:00:00",24.2,41,38,35,32,38,16,28,60,6,1,25,42,42,12,40,29,29,25,52,48,63,17,46,40,33,29,41,26,NA,30,22,12,11,33,17,40,26,21,3,17,23,NA,12,12,24,24,2,3,29,15,6,16,1,17,10,8,7,1,1,1,NA,5.86,5.89
"2023-01-06 00:00:00",20.7,24,23,40,20,38,14,28,56,13,2,24,35,33,9,35,26,22,20,45,42,46,11,35,34,29,31,32,25,NA,24,19,8,9,37,11,33,28,19,3,15,23,NA,10,9,21,20,2,1,27,13,4,16,1,15,8,6,4,1,1,1,NA,5.95,5.94
"2023-01-06 01:00:00",17.1,16,15,46,8,33,9,25,50,5,1,24,30,24,7,32,22,17,16,39,37,30,12,29,27,27,21,26,19,NA,20,14,8,7,21,9,21,25,12,3,12,21,NA,13,7,18,17,2,1,23,14,2,13,1,14,8,5,4,1,1,1,NA,3.96,5.98
"2023-01-06 02:00:00",15,18,10,46,8,29,11,29,41,4,1,29,27,21,7,23,16,16,15,35,32,39,11,30,27,24,21,23,15,NA,17,12,6,5,16,8,27,9,10,3,10,19,NA,18,7,20,14,1,1,21,15,2,14,1,12,9,5,3,1,1,2,NA,3.26,5.97
"2023-01-06 03:00:00",15.5,20,16,14,6,29,7,26,43,6,1,26,26,21,6,31,15,14,14,31,29,41,9,24,28,23,21,25,12,NA,15,15,6,5,14,6,35,12,9,3,11,15,NA,16,9,18,13,2,1,19,13,4,12,1,14,10,4,4,1,1,2,NA,3.15,7.54
"2023-01-06 04:00:00",13.6,13,32,13,7,26,11,28,36,5,1,30,22,27,5,32,13,13,15,29,25,29,14,21,25,21,17,22,12,NA,14,9,5,5,20,8,30,21,10,4,12,13,NA,13,9,15,11,2,1,20,9,2,13,1,14,8,5,4,1,1,2,NA,2.96,7.95
"2023-01-06 05:00:00",13.9,7,30,14,5,27,17,30,34,10,1,31,22,30,8,29,13,20,19,28,24,32,17,24,24,23,15,23,20,NA,12,10,5,7,24,9,32,17,17,5,12,19,NA,12,10,15,14,7,2,19,8,3,14,1,13,8,6,6,1,2,3,NA,2.76,7.42
"2023-01-06 06:00:00",13.7,23,43,36,12,30,12,30,34,23,1,30,23,29,7,28,14,19,21,27,23,51,20,27,23,23,15,23,17,NA,9,11,5,16,24,10,31,16,12,5,10,19,NA,12,12,21,14,9,2,19,4,5,15,1,13,6,8,5,1,2,3,NA,3.03,5.79
"2023-01-06 07:00:00",13.1,45,45,14,17,26,19,31,33,32,3,36,19,35,9,26,17,21,18,28,22,49,17,29,26,21,13,21,12,NA,10,9,6,10,25,12,39,17,16,4,12,14,NA,12,10,40,15,8,2,19,4,6,14,1,13,8,10,4,1,2,4,NA,5.46,5.93
"2023-01-06 08:00:00",13,43,33,34,27,24,23,29,32,16,5,36,17,29,15,23,20,20,20,31,29,53,31,29,24,21,14,14,14,NA,10,9,7,7,36,14,49,24,15,5,13,15,NA,12,15,39,15,8,2,20,4,5,13,1,21,8,8,9,1,2,3,NA,4.27,5.98
"2023-01-06 09:00:00",14.4,30,21,26,25,26,19,29,32,11,4,33,15,30,24,25,18,20,26,34,30,50,33,35,33,24,15,17,12,NA,12,7,9,10,39,13,36,19,15,9,19,17,NA,9,16,10,23,6,2,26,3,5,9,1,21,8,7,6,1,1,3,NA,4.96,6.88
"2023-01-06 10:00:00",16.8,19,17,22,20,26,22,30,20,9,4,32,17,18,17,30,17,12,17,31,40,67,42,33,27,27,15,18,9,NA,7,8,17,20,35,20,19,26,16,11,20,19,NA,17,13,7,31,4,2,23,2,17,8,1,16,8,7,3,1,1,3,NA,6.06,6.03
"2023-01-06 11:00:00",18.6,27,22,14,16,26,19,30,20,12,5,35,24,19,11,33,15,10,16,34,45,45,38,24,26,26,15,19,7,NA,4,9,27,18,26,23,18,23,35,10,19,18,NA,45,16,6,41,1,3,10,2,7,8,1,16,9,7,3,1,1,3,NA,1.96,5.07
"2023-01-06 12:00:00",26.7,37,26,22,12,27,20,22,16,14,8,29,26,19,9,36,15,10,18,26,30,46,30,17,27,23,13,20,5,NA,5,5,21,21,20,28,17,34,22,10,19,18,NA,35,15,5,18,1,4,10,2,7,3,1,15,9,7,3,1,1,3,NA,1.95,5.27
"2023-01-06 13:00:00",28.9,37,31,28,22,16,32,10,17,19,13,20,25,15,9,19,12,13,17,18,35,43,30,21,20,21,15,20,8,NA,8,3,25,22,11,27,23,30,12,6,14,15,NA,26,8,7,9,1,4,10,2,9,2,1,15,9,6,2,1,1,2,NA,1.53,5.61
"2023-01-06 14:00:00",26.8,57,26,35,34,14,42,11,12,21,23,16,32,15,11,15,19,11,13,16,24,37,20,13,18,20,18,25,8,NA,7,4,16,14,5,21,14,14,7,6,17,10,NA,26,7,5,10,1,4,9,3,9,1,1,18,10,6,2,1,1,3,NA,2.32,5.98
"2023-01-06 15:00:00",29.3,63,60,39,35,15,34,14,25,35,41,18,27,19,12,19,23,23,30,19,27,57,42,33,22,18,32,28,8,NA,6,5,13,11,5,16,9,13,6,8,24,8,NA,36,7,6,12,2,4,17,3,13,3,1,16,10,9,3,1,1,2,NA,2.95,5.65
"2023-01-06 16:00:00",27.7,44,41,25,28,42,26,33,39,43,22,30,25,25,14,33,20,30,51,29,28,93,64,63,32,25,46,59,25,NA,13,7,12,17,17,37,20,38,5,8,30,16,NA,62,11,12,39,2,4,18,4,26,14,1,19,11,16,6,1,1,4,NA,4.54,6.48
"2023-01-06 17:00:00",21.5,39,50,28,49,57,34,63,48,69,18,64,43,34,14,33,24,46,54,49,33,92,70,77,64,46,53,46,60,NA,24,14,13,20,40,49,29,56,30,8,31,23,NA,57,11,69,50,3,4,54,4,25,27,1,20,10,18,11,1,1,8,NA,4.15,7.36
"2023-01-06 18:00:00",19.7,57,60,35,60,57,53,70,49,74,12,75,58,39,17,38,23,65,43,58,50,65,71,67,71,64,46,45,54,NA,26,40,14,15,50,58,57,48,40,9,40,19,NA,44,9,79,42,5,4,52,4,12,29,1,16,14,13,6,1,1,19,NA,3.84,7.17
"2023-01-06 19:00:00",18.6,63,65,63,47,58,64,75,49,67,8,72,70,45,17,42,38,59,40,48,53,59,70,65,63,48,42,43,48,NA,24,40,15,16,54,34,63,60,33,8,32,20,NA,35,8,72,48,3,4,41,3,15,27,1,19,20,11,6,1,1,31,NA,4.16,7.3
"2023-01-06 20:00:00",23.7,65,76,68,47,62,64,62,50,59,7,61,60,45,16,36,33,58,38,47,44,57,68,60,48,44,36,41,44,NA,21,31,14,19,46,29,67,48,27,6,28,22,NA,30,6,67,38,3,2,39,4,13,29,1,13,22,9,5,1,1,26,NA,2.78,6.59
"2023-01-06 21:00:00",20,68,75,71,36,55,55,56,64,50,3,56,56,47,13,43,34,54,34,43,39,58,70,50,50,37,33,40,37,NA,21,21,13,20,31,25,55,51,34,3,28,22,NA,19,8,57,30,3,2,31,5,10,21,1,13,22,8,2,1,1,13,NA,2.59,5.77
"2023-01-06 22:00:00",23.9,67,67,70,40,48,49,50,61,56,2,52,49,37,10,40,33,52,30,37,35,36,47,47,35,34,33,35,36,NA,16,29,12,16,22,15,46,42,29,2,16,21,NA,17,5,35,21,2,4,31,6,10,17,1,11,20,6,3,1,1,11,NA,2.3,5.25
"2023-01-06 23:00:00",22,61,70,61,34,43,45,46,53,56,2,49,44,30,7,38,29,47,28,37,31,43,45,39,31,29,27,31,33,NA,14,30,11,14,19,11,29,27,26,2,14,17,NA,12,21,24,18,2,2,32,6,7,15,1,9,18,5,4,1,2,10,NA,2.68,4.97
"2023-01-07 00:00:00",21.7,53,65,53,13,38,42,41,47,46,3,41,38,36,6,35,28,31,31,32,27,42,25,32,27,25,25,29,28,NA,18,20,10,14,15,9,20,17,28,2,14,13,NA,9,18,18,15,2,1,30,10,5,14,1,8,16,4,6,1,2,10,NA,2.31,5.04
"2023-01-07 01:00:00",20.2,46,28,33,6,36,33,36,43,20,3,36,34,18,5,31,25,24,29,37,23,26,20,29,24,21,22,27,19,NA,17,18,8,14,13,9,15,13,26,2,10,13,NA,12,8,15,15,1,1,31,13,4,11,1,8,13,4,5,1,2,10,NA,2.43,5.47
"2023-01-07 02:00:00",23.3,55,14,12,2,31,15,32,38,12,2,31,26,35,4,30,25,17,23,30,22,31,12,28,21,19,20,24,18,NA,13,14,8,13,10,8,13,11,23,2,8,11,NA,17,13,17,15,1,1,31,13,3,13,1,8,11,4,3,1,1,8,NA,3.26,6.43
"2023-01-07 03:00:00",21.1,48,16,9,3,27,13,28,35,9,2,28,27,36,4,28,24,17,19,27,23,33,10,24,19,16,19,22,18,NA,12,13,7,12,11,7,15,9,25,2,10,9,NA,12,4,13,12,1,1,35,11,2,12,2,9,13,4,2,1,1,6,NA,5.11,6.8
"2023-01-07 04:00:00",19.3,30,22,23,4,27,26,26,35,11,2,24,26,33,5,26,22,16,19,25,23,32,14,23,20,16,17,23,22,NA,13,16,7,11,13,8,24,14,24,2,12,11,NA,12,8,10,14,1,1,37,5,2,12,2,7,13,4,2,1,1,8,NA,8.05,6.42
"2023-01-07 05:00:00",18.9,38,15,36,4,30,38,24,31,15,3,22,26,39,5,27,21,17,21,23,25,50,19,24,28,17,22,23,19,NA,15,19,8,14,18,10,33,13,22,2,8,12,NA,13,11,9,17,1,1,38,4,3,13,2,8,12,4,3,1,1,9,NA,7.08,4.7
"2023-01-07 06:00:00",16.2,46,19,45,5,33,26,31,30,17,2,28,28,39,7,29,19,17,21,27,29,55,22,27,31,16,23,24,33,NA,21,23,8,10,19,12,44,20,24,2,10,16,NA,12,8,9,23,1,1,39,4,8,11,1,9,10,6,7,1,1,9,NA,7.26,6.33
"2023-01-07 07:00:00",15.2,53,25,34,10,36,39,27,33,25,3,23,30,46,8,29,23,17,24,28,30,64,26,30,27,20,26,23,36,NA,22,28,7,14,23,16,53,25,22,12,17,17,NA,12,12,14,25,1,2,30,4,8,12,2,13,8,6,9,1,2,3,NA,7.77,6.42
"2023-01-07 08:00:00",19.7,62,25,48,14,36,48,31,38,19,3,22,28,45,13,26,25,15,20,29,39,82,24,22,NA,23,18,22,38,NA,26,22,7,9,35,19,48,25,23,14,17,27,NA,12,26,15,25,1,2,20,4,9,13,3,12,6,8,12,1,3,2,NA,6.2,10.75
"2023-01-07 09:00:00",17.8,50,20,23,4,36,27,29,43,7,2,17,27,40,33,28,26,14,18,32,30,40,17,25,NA,29,19,19,40,NA,36,22,7,8,32,19,25,41,23,12,20,21,NA,14,18,12,26,1,2,21,4,20,14,1,14,7,9,3,1,2,3,NA,5.15,10.22
"2023-01-07 10:00:00",17.1,26,15,14,4,14,18,15,69,7,4,17,34,37,30,27,24,9,15,28,14,25,17,20,NA,15,16,15,26,NA,10,21,6,6,23,12,18,25,17,4,15,15,NA,35,2,12,29,1,1,16,5,11,13,1,13,11,8,2,1,1,2,NA,4.39,6.89
"2023-01-07 11:00:00",17.7,14,13,8,5,14,11,11,13,7,4,16,19,33,21,9,6,7,10,21,12,23,14,14,NA,10,11,7,9,NA,4,7,11,10,8,15,10,21,16,23,15,14,NA,21,3,11,21,1,1,24,11,7,5,1,16,9,8,3,1,1,2,NA,6.55,4.68
"2023-01-07 12:00:00",24.9,19,12,7,5,12,10,12,8,7,3,15,17,12,6,8,5,6,9,9,12,23,13,7,NA,8,9,7,6,NA,4,1,13,5,4,13,7,16,7,11,15,9,NA,11,3,11,20,1,1,18,8,9,5,1,14,8,7,2,1,1,2,NA,3.96,4.71
"2023-01-07 13:00:00",31.9,21,13,8,4,16,11,14,11,7,4,13,19,12,6,10,7,5,8,9,10,22,13,5,NA,8,9,8,5,NA,3,1,8,4,4,8,8,14,5,6,13,7,NA,15,3,7,23,1,1,8,6,8,4,1,12,7,7,2,1,1,2,NA,3.55,4.66
"2023-01-07 14:00:00",29.3,19,22,9,5,17,15,15,15,9,5,15,19,11,6,24,7,6,7,7,10,19,15,5,NA,7,10,9,5,NA,4,1,6,6,4,12,8,15,5,4,12,7,NA,12,4,6,14,2,1,6,5,8,3,1,12,7,9,2,1,1,2,NA,2.74,4.71
"2023-01-07 15:00:00",22.6,23,24,13,8,19,15,28,21,15,6,19,16,16,11,31,5,7,12,11,14,22,22,7,NA,9,10,13,5,NA,4,1,8,3,5,8,9,18,5,4,16,10,NA,18,4,7,20,2,1,15,5,10,6,1,15,7,13,3,1,1,3,NA,2.79,4.77
"2023-01-07 16:00:00",26.5,40,25,16,9,32,22,34,24,13,6,22,27,40,12,26,6,8,12,21,28,34,26,11,NA,13,10,16,8,NA,6,4,6,11,11,15,19,27,13,7,17,15,NA,18,5,8,33,2,1,26,7,13,9,1,22,9,24,5,1,1,4,NA,3.12,5
"2023-01-07 17:00:00",24.1,21,19,12,7,18,17,20,20,12,8,28,27,45,16,23,7,7,15,48,30,38,30,11,NA,16,13,17,11,NA,5,3,13,12,18,22,26,40,10,8,23,18,NA,23,8,14,48,3,2,29,10,22,30,1,35,11,33,10,1,2,6,NA,4.96,6.16
"2023-01-07 18:00:00",23.5,32,25,16,8,21,23,27,28,13,7,30,30,55,19,36,13,12,26,39,36,30,31,9,NA,14,25,22,17,NA,11,3,10,17,22,35,26,54,12,7,30,24,NA,24,14,13,49,4,2,17,10,23,45,1,33,9,35,8,1,1,17,NA,5.88,6.5
"2023-01-07 19:00:00",24.7,51,28,20,9,21,28,46,33,13,7,30,42,32,15,24,10,21,28,43,52,35,28,24,NA,17,41,36,22,NA,25,4,11,16,26,39,53,35,11,5,28,34,NA,28,15,10,47,2,1,17,7,21,34,1,27,8,29,7,1,1,22,NA,5.39,4.76
"2023-01-07 20:00:00",21.7,58,34,29,10,40,30,40,34,16,9,29,37,16,9,45,32,23,25,54,46,34,35,34,NA,28,48,48,21,NA,26,2,13,18,37,36,55,65,46,5,37,31,NA,31,13,16,35,2,1,15,6,20,37,1,25,8,17,5,1,1,24,NA,5.94,4.84
"2023-01-07 21:00:00",20.3,54,54,43,32,55,55,40,50,19,8,23,43,28,11,48,36,18,26,61,30,25,33,44,NA,29,47,40,20,NA,14,5,12,13,45,34,41,62,36,5,30,44,NA,29,11,17,18,2,1,14,6,18,32,1,24,10,12,5,1,1,24,NA,5,4.28
"2023-01-07 22:00:00",15.5,52,60,33,18,62,32,42,34,31,7,25,29,35,10,45,31,18,24,41,26,18,20,26,NA,20,44,43,18,NA,12,18,10,13,29,17,31,55,25,4,29,34,NA,27,11,15,19,1,1,16,5,17,21,1,20,10,9,5,1,1,22,NA,4.62,3.25
"2023-01-07 23:00:00",15.2,61,58,25,22,58,36,66,30,54,5,27,41,39,11,44,22,21,22,39,26,20,17,13,NA,23,43,41,29,NA,11,17,10,8,24,13,22,42,20,4,26,31,NA,26,6,22,20,1,1,11,5,17,23,1,19,9,7,6,1,3,23,NA,5.33,2.93
"2023-01-08 00:00:00",21.2,45,48,31,32,56,48,65,49,19,9,29,43,31,12,44,26,28,21,36,23,18,11,26,NA,20,35,40,28,NA,10,24,8,8,23,12,20,22,14,4,21,33,NA,27,2,12,22,1,1,13,6,14,26,1,19,9,6,3,1,2,14,NA,5.89,3.21
"2023-01-08 01:00:00",20.7,59,25,53,27,56,53,48,58,8,8,23,45,31,12,38,25,13,19,32,19,11,8,20,NA,20,31,36,26,NA,10,19,6,7,26,13,22,20,11,4,18,31,NA,22,2,18,13,1,1,12,5,10,20,1,17,9,5,3,1,1,12,NA,4.6,3.32
"2023-01-08 02:00:00",22.3,50,46,56,39,45,50,27,46,6,5,12,43,37,9,48,22,5,15,23,17,7,6,26,NA,13,24,32,27,NA,10,21,5,4,19,14,25,27,12,3,17,14,NA,22,2,11,10,1,1,11,5,7,3,1,15,8,4,6,1,1,12,NA,4.11,3.09
"2023-01-08 03:00:00",24.6,52,43,47,33,36,47,22,33,5,4,14,37,35,8,43,26,8,13,21,19,11,8,21,NA,8,27,31,15,NA,11,15,5,4,14,10,14,26,8,3,19,15,NA,25,2,9,7,1,1,9,3,4,4,1,14,9,5,6,1,2,9,NA,4.46,2.77
"2023-01-08 04:00:00",19.9,37,25,34,29,25,40,30,22,9,3,19,37,33,7,32,23,9,16,16,15,11,9,11,NA,14,24,29,11,NA,10,12,6,4,14,13,17,19,12,2,17,19,NA,22,2,9,7,1,1,6,3,4,3,1,14,13,5,5,1,1,8,NA,4.11,2.52
"2023-01-08 05:00:00",21.2,40,32,30,12,23,41,39,34,25,2,29,41,16,6,22,20,11,16,18,21,27,15,29,NA,20,26,31,8,NA,8,9,5,5,14,20,22,19,22,8,17,18,NA,21,2,6,15,1,1,8,6,4,1,1,17,12,7,3,1,1,3,NA,4.38,2.3
"2023-01-08 06:00:00",16.3,41,33,33,15,30,35,43,21,28,3,25,17,15,7,44,23,14,18,27,27,21,15,29,NA,18,27,31,7,NA,8,4,5,8,17,15,15,16,17,9,19,18,NA,27,2,16,11,1,1,14,5,10,13,1,16,10,8,5,1,1,11,NA,3.98,2.22
"2023-01-08 07:00:00",20.3,46,36,29,26,28,36,43,21,44,3,29,35,24,7,40,25,16,24,31,35,25,15,38,NA,24,29,34,15,NA,8,5,7,6,20,19,30,23,17,5,19,17,NA,33,2,32,16,1,1,16,3,9,16,1,18,11,8,3,1,2,14,NA,5.92,2.39
"2023-01-08 08:00:00",24.1,46,43,34,31,42,32,34,27,18,3,29,41,27,6,43,32,17,28,34,25,32,24,32,NA,24,25,35,22,NA,16,8,8,7,25,12,23,25,20,7,22,17,NA,26,3,29,22,1,1,16,4,7,22,1,16,11,8,9,1,3,9,NA,2.93,2.43
"2023-01-08 09:00:00",16.9,38,33,32,31,34,38,38,26,17,7,31,32,16,8,45,37,13,23,38,26,39,28,30,NA,30,26,31,16,NA,13,11,5,8,29,14,20,30,20,9,32,23,NA,12,2,30,23,1,1,16,3,11,16,1,17,13,11,10,1,12,10,NA,2.67,2.65
